row_number,source_row_id,voucher_text,voucher_norm,sales_account,sales_account_norm,product,product_norm,sales_account_exists,product_exists,exact_mapping_exists,is_business_skip_row
1927,1927,JH/2526/ 310,JH2526310,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1928,1928,JH/2526/ 312,JH2526312,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1929,1929,JH/2526/ 316,JH2526316,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1930,1930,JH/2526/ 317,JH2526317,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1931,1931,JH/2526/ 317,JH2526317,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1932,1932,JH/2526/ 317,JH2526317,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1933,1933,JH/2526/ 320,JH2526320,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1934,1934,JH/2526/ 322,JH2526322,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1935,1935,JH/2526/ 322,JH2526322,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1936,1936,JH/2526/ 324,JH2526324,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1937,1937,JH/2526/ 324,JH2526324,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1938,1938,JH/2526/ 324,JH2526324,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1939,1939,JH/2526/ 329,JH2526329,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1940,1940,JH/2526/ 330,JH2526330,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1941,1941,JH/2526/ 333,JH2526333,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1942,1942,JH/2526/ 336,JH2526336,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1943,1943,JH/2526/ 337,JH2526337,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1944,1944,JH/2526/ 339,JH2526339,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1945,1945,JH/2526/ 343,JH2526343,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1946,1946,JH/2526/ 345,JH2526345,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1947,1947,JH/2526/ 346,JH2526346,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1948,1948,JH/2526/ 349,JH2526349,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1949,1949,JH/2526/ 350,JH2526350,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1950,1950,JH/2526/ 352,JH2526352,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1951,1951,JH/2526/ 355,JH2526355,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1952,1952,JH/2526/ 357,JH2526357,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1953,1953,JH/2526/ 358,JH2526358,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1954,1954,JH/2526/ 360,JH2526360,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1955,1955,JH/2526/ 362,JH2526362,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1956,1956,JH/2526/ 363,JH2526363,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1957,1957,JH/2526/ 364,JH2526364,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1958,1958,JH/2526/ 366,JH2526366,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1959,1959,JH/2526/ 366,JH2526366,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1960,1960,JH/2526/ 368,JH2526368,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1961,1961,JH/2526/ 369,JH2526369,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1962,1962,JH/2526/ 370,JH2526370,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1963,1963,JH/2526/ 371,JH2526371,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1964,1964,JH/2526/ 372,JH2526372,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1965,1965,JH/2526/ 375,JH2526375,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1966,1966,JH/2526/ 376,JH2526376,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1967,1967,JH/2526/ 376,JH2526376,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1968,1968,JH/2526/ 377,JH2526377,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1969,1969,JH/2526/ 378,JH2526378,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1970,1970,JH/2526/ 379,JH2526379,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1971,1971,JH/2526/ 382,JH2526382,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1972,1972,JH/2526/ 385,JH2526385,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1973,1973,JH/2526/ 388,JH2526388,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1974,1974,JH/2526/ 389,JH2526389,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1975,1975,JH/2526/ 390,JH2526390,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1976,1976,JH/2526/ 392,JH2526392,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1977,1977,JH/2526/ 394,JH2526394,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1978,1978,JH/2526/ 395,JH2526395,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1979,1979,JH/2526/ 396,JH2526396,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1980,1980,JH/2526/ 397,JH2526397,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1981,1981,JH/2526/ 398,JH2526398,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1982,1982,JH/2526/ 398,JH2526398,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1983,1983,JH/2526/ 399,JH2526399,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1984,1984,JH/2526/ 400,JH2526400,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1985,1985,JH/2526/ 406,JH2526406,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1986,1986,JH/2526/ 406,JH2526406,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1987,1987,JH/2526/ 408,JH2526408,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1988,1988,JH/2526/ 410,JH2526410,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1989,1989,JH/2526/ 411,JH2526411,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1990,1990,JH/2526/ 412,JH2526412,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1991,1991,JH/2526/ 413,JH2526413,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1992,1992,JH/2526/ 414,JH2526414,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1993,1993,JH/2526/ 415,JH2526415,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1994,1994,JH/2526/ 415,JH2526415,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1995,1995,JH/2526/ 416,JH2526416,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1996,1996,JH/2526/ 418,JH2526418,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1997,1997,JH/2526/ 418,JH2526418,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1998,1998,JH/2526/ 420,JH2526420,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
1999,1999,JH/2526/ 422,JH2526422,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2000,2000,JH/2526/ 423,JH2526423,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2001,2001,JH/2526/ 426,JH2526426,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2002,2002,JH/2526/ 429,JH2526429,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2003,2003,JH/2526/ 432,JH2526432,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2004,2004,JH/2526/ 432,JH2526432,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2005,2005,JH/2526/ 437,JH2526437,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2006,2006,JH/2526/ 439,JH2526439,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2007,2007,JH/2526/ 445,JH2526445,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2008,2008,JH/2526/ 448,JH2526448,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2009,2009,JH/2526/ 449,JH2526449,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2010,2010,JH/2526/ 450,JH2526450,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2011,2011,JH/2526/ 450,JH2526450,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2012,2012,JH/2526/ 453,JH2526453,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2013,2013,JH/2526/ 456,JH2526456,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2014,2014,JH/2526/ 458,JH2526458,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2015,2015,JH/2526/ 459,JH2526459,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2016,2016,JH/2526/ 460,JH2526460,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2017,2017,JH/2526/ 463,JH2526463,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2018,2018,JH/2526/ 466,JH2526466,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2019,2019,JH/2526/ 467,JH2526467,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2020,2020,JH/2526/ 469,JH2526469,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2021,2021,JH/2526/ 470,JH2526470,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2022,2022,JH/2526/ 472,JH2526472,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2023,2023,JH/2526/ 473,JH2526473,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2024,2024,JH/2526/ 474,JH2526474,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2025,2025,JH/2526/ 477,JH2526477,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2026,2026,JH/2526/ 479,JH2526479,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2027,2027,JH/2526/ 479,JH2526479,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2028,2028,JH/2526/ 480,JH2526480,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2029,2029,JH/2526/ 481,JH2526481,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2030,2030,JH/2526/ 481,JH2526481,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2031,2031,JH/2526/ 484,JH2526484,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2032,2032,JH/2526/ 487,JH2526487,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2033,2033,JH/2526/ 490,JH2526490,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2034,2034,JH/2526/ 492,JH2526492,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2035,2035,JH/2526/ 494,JH2526494,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2036,2036,JH/2526/ 495,JH2526495,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2037,2037,JH/2526/ 496,JH2526496,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2038,2038,JH/2526/ 496,JH2526496,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2039,2039,JH/2526/ 497,JH2526497,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2040,2040,JH/2526/ 503,JH2526503,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2041,2041,JH/2526/ 504,JH2526504,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2042,2042,JH/2526/ 505,JH2526505,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2043,2043,JH/2526/ 506,JH2526506,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2044,2044,JH/2526/ 507,JH2526507,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2045,2045,JH/2526/ 509,JH2526509,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2046,2046,JH/2526/ 511,JH2526511,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2047,2047,JH/2526/ 513,JH2526513,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2048,2048,JH/2526/ 514,JH2526514,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2049,2049,JH/2526/ 516,JH2526516,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2050,2050,JH/2526/ 519,JH2526519,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2051,2051,JH/2526/ 520,JH2526520,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2052,2052,JH/2526/ 520,JH2526520,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2053,2053,JH/2526/ 521,JH2526521,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2054,2054,JH/2526/ 523,JH2526523,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2055,2055,JH/2526/ 527,JH2526527,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2056,2056,JH/2526/ 529,JH2526529,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2057,2057,JH/2526/ 531,JH2526531,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2058,2058,JH/2526/ 534,JH2526534,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2059,2059,JH/2526/ 535,JH2526535,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2060,2060,JH/2526/ 537,JH2526537,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2061,2061,JH/2526/ 541,JH2526541,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2062,2062,JH/2526/ 544,JH2526544,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2063,2063,JH/2526/ 547,JH2526547,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2064,2064,JH/2526/ 548,JH2526548,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
2065,2065,JH/2526/ 549,JH2526549,GOLD SALES ACCOUNT - 18K,GOLD SALES ACCOUNT - 18K,GOLD ORNAMENTS 18K,GOLD ORNAMENTS 18K,true,true,true,false
